,country,continent,year,lifeExp,pop,gdpPercap
4257,Guinea幾內亞,Africa,1974,39.61,3977643,795
4259,Guinea幾內亞,Africa,1976,40.38,4143898,848
4261,Guinea幾內亞,Africa,1978,41.19,4323720,871
4263,Guinea幾內亞,Africa,1980,42.04,4517109,864
4265,Guinea幾內亞,Africa,1982,42.89,4710497,857
4267,Guinea幾內亞,Africa,1984,43.96,5086403,837
4269,Guinea幾內亞,Africa,1986,45.02,5462309,816
4271,Guinea幾內亞,Africa,1988,46.16,5918324,803
4273,Guinea幾內亞,Africa,1990,47.37,6454449,799
4275,Guinea幾內亞,Africa,1992,48.58,6990574,794
4277,Guinea幾內亞,Africa,1994,49.73,7413878,824
4279,Guinea幾內亞,Africa,1996,50.88,7837182,854
4281,Guinea幾內亞,Africa,1998,51.9,8200631,885
4283,Guinea幾內亞,Africa,2000,52.79,8504224,915
4285,Guinea幾內亞,Africa,2002,53.68,8807818,946
4287,Guinea幾內亞,Africa,2004,54.61,9263816,944
4289,Guinea幾內亞,Africa,2006,55.54,9719815,943
4291,Guinea幾內亞,Africa,2008,55.61,10029268,941
4293,Guinea幾內亞,Africa,2010,56.86,10192176,937
4295,Guinea幾內亞,Africa,2012,57.91,10688141,934
4297,Guinea幾內亞,Africa,2014,59.02,11184106,930
4299,Guinea幾內亞,Africa,2016,60.17,11772229,926
4301,Guinea幾內亞,Africa,2018,61.19,12452512,923
4303,Guinea幾內亞,Africa,2020,62.14,13132795,800
4305,Guinea幾內亞,Africa,2022,63.1,13910419,950
4307,Guinea幾內亞,Africa,2024,64.06,14688043,1110
4309,Guinea幾內亞,Africa,2026,65.02,15465667,1270
4311,Guinea幾內亞,Africa,2028,65.98,16243291,1430
4313,Guinea幾內亞,Africa,2030,66.93,17020915,1590
4315,Guinea幾內亞,Africa,2032,67.89,17798539,1750
4316,Guinea-Bissau幾內亞比索,Africa,1950,32.1,519121,247
4318,Guinea-Bissau幾內亞比索,Africa,1952,32.5,580653,300
4320,Guinea-Bissau幾內亞比索,Africa,1954,32.9,615508,353
4322,Guinea-Bissau幾內亞比索,Africa,1956,33.29,623684,405
4324,Guinea-Bissau幾內亞比索,Africa,1958,33.69,606440,450
4326,Guinea-Bissau幾內亞比索,Africa,1960,34.09,617130,486
4328,Guinea-Bissau幾內亞比索,Africa,1962,34.49,627820,522
4330,Guinea-Bissau幾內亞比索,Africa,1964,34.89,617207,599
4332,Guinea-Bissau幾內亞比索,Africa,1966,35.29,606594,677
4334,Guinea-Bissau幾內亞比索,Africa,1968,35.69,606102,737
4336,Guinea-Bissau幾內亞比索,Africa,1970,36.09,615731,778
4338,Guinea-Bissau幾內亞比索,Africa,1972,36.49,625361,820
4340,Guinea-Bissau幾內亞比索,Africa,1974,36.88,673308,798
4342,Guinea-Bissau幾內亞比索,Africa,1976,37.27,721255,776
4344,Guinea-Bissau幾內亞比索,Africa,1978,37.84,761380,779
4346,Guinea-Bissau幾內亞比索,Africa,1980,38.58,793683,809
4348,Guinea-Bissau幾內亞比索,Africa,1982,39.33,825987,838
4350,Guinea-Bissau幾內亞比索,Africa,1984,40.09,866602,797
4352,Guinea-Bissau幾內亞比索,Africa,1986,40.86,907217,757
4354,Guinea-Bissau幾內亞比索,Africa,1988,41.65,952207,738
4356,Guinea-Bissau幾內亞比索,Africa,1990,42.46,1001572,742
4358,Guinea-Bissau幾內亞比索,Africa,1992,43.27,1050938,746
4360,Guinea-Bissau幾內亞比索,Africa,1994,43.91,1108046,766
4362,Guinea-Bissau幾內亞比索,Africa,1996,44.55,1165154,786
4364,Guinea-Bissau幾內亞比索,Africa,1998,45.0,1221458,752
4366,Guinea-Bissau幾內亞比索,Africa,2000,45.25,1276959,664
4368,Guinea-Bissau幾內亞比索,Africa,2002,45.5,1332459,576
4370,Guinea-Bissau幾內亞比索,Africa,2004,45.86,1388292,577
4372,Guinea-Bissau幾內亞比索,Africa,2006,46.21,1444125,579
4374,Guinea-Bissau幾內亞比索,Africa,2008,53.61,1488894,584
4376,Guinea-Bissau幾內亞比索,Africa,2010,54.63,1522599,593
4378,Guinea-Bissau幾內亞比索,Africa,2012,55.65,1608440,602
4380,Guinea-Bissau幾內亞比索,Africa,2014,56.56,1694281,612
4382,Guinea-Bissau幾內亞比索,Africa,2016,57.33,1783362,621
4384,Guinea-Bissau幾內亞比索,Africa,2018,58.0,1875681,630
4386,Guinea-Bissau幾內亞比索,Africa,2020,58.66,1968001,585
4388,Guinea-Bissau幾內亞比索,Africa,2022,59.32,2066642,650
4390,Guinea-Bissau幾內亞比索,Africa,2024,59.98,2165284,690
4392,Guinea-Bissau幾內亞比索,Africa,2026,60.64,2263925,730
4394,Guinea-Bissau幾內亞比索,Africa,2028,61.3,2362567,770
4396,Guinea-Bissau幾內亞比索,Africa,2030,61.96,2461208,810
4398,Guinea-Bissau幾內亞比索,Africa,2032,62.62,2559849,850
4399,Haiti海地,Americas,1950,36.33,3139956,1886
4401,Haiti海地,Americas,1952,37.58,3201488,1840
4403,Haiti海地,Americas,1954,38.83,3293497,1795
4405,Haiti海地,Americas,1956,40.07,3415982,1750
4407,Haiti海地,Americas,1958,41.27,3582187,1741
4409,Haiti海地,Americas,1960,42.43,3731158,1769
4411,Haiti海地,Americas,1962,43.59,3880130,1797
4413,Haiti海地,Americas,1964,44.65,4055333,1659
4415,Haiti海地,Americas,1966,45.71,4230536,1521
4417,Haiti海地,Americas,1968,46.6,4394170,1493
4419,Haiti海地,Americas,1970,47.32,4546235,1573
4421,Haiti海地,Americas,1972,48.04,4698301,1654
4423,Haiti海地,Americas,1974,48.79,4782402,1742
4425,Haiti海地,Americas,1976,49.55,4866503,1830
4427,Haiti海地,Americas,1978,50.23,4966523,1902
4429,Haiti海地,Americas,1980,50.85,5082461,1956
4431,Haiti海地,Americas,1982,51.46,5198399,2011
4433,Haiti海地,Americas,1984,52.33,5421521,1936
4435,Haiti海地,Americas,1986,53.2,5644642,1861
4437,Haiti海地,Americas,1988,53.93,5870299,1750
4439,Haiti海地,Americas,1990,54.51,6098490,1603
4441,Haiti海地,Americas,1992,55.09,6326682,1456
4443,Haiti海地,Americas,1994,55.72,6561427,1410
4445,Haiti海地,Americas,1996,56.35,6796172,1365
4447,Haiti海地,Americas,1998,56.96,7052366,1327
4449,Haiti海地,Americas,2000,57.55,7330009,1299
4451,Haiti海地,Americas,2002,58.14,7607651,1270
4453,Haiti海地,Americas,2004,59.25,7965716,1243
4455,Haiti海地,Americas,2006,60.36,8323781,1215
4457,Haiti海地,Americas,2008,59.78,8984983,1161
4459,Haiti海地,Americas,2010,60.51,9949322,1080
4461,Haiti海地,Americas,2012,61.26,10247810,999
4463,Haiti海地,Americas,2014,62.07,10546298,917
4465,Haiti海地,Americas,2016,62.9,10836939,836
4467,Haiti海地,Americas,2018,63.66,11119734,755
4469,Haiti海地,Americas,2020,64.4,11402528,695
4471,Haiti海地,Americas,2022,65.14,11668670,715
4473,Haiti海地,Americas,2024,65.88,11934812,731
4475,Haiti海地,Americas,2026,66.62,12200954,747
4477,Haiti海地,Americas,2028,67.36,12467096,763
4479,Haiti海地,Americas,2030,68.1,12733238,779
4481,Haiti海地,Americas,2032,68.84,12999380,795
4482,Honduras宏都拉斯,Americas,1950,40.81,1455921,2185
4484,Honduras宏都拉斯,Americas,1952,41.91,1517453,2195
4486,Honduras宏都拉斯,Americas,1954,43.01,1598807,2205
4488,Honduras宏都拉斯,Americas,1956,44.11,1699981,2215
4490,Honduras宏都拉斯,Americas,1958,45.34,1834344,2235
4492,Honduras宏都拉斯,Americas,1960,46.69,1962253,2263
4494,Honduras宏都拉斯,Americas,1962,48.04,2090162,2291
4496,Honduras宏都拉斯,Americas,1964,49.19,2254373,2390
4498,Honduras宏都拉斯,Americas,1966,50.35,2418584,2489
4500,Honduras宏都拉斯,Americas,1968,51.52,2593580,2537
4502,Honduras宏都拉斯,Americas,1970,52.7,2779363,2533
4504,Honduras宏都拉斯,Americas,1972,53.88,2965146,2530
4506,Honduras宏都拉斯,Americas,1974,55.29,3001182,2799
4508,Honduras宏都拉斯,Americas,1976,56.7,3037217,3069
4510,Honduras宏都拉斯,Americas,1978,58.1,3178078,3187
4512,Honduras宏都拉斯,Americas,1980,59.51,3423763,3154
4514,Honduras宏都拉斯,Americas,1982,60.91,3669448,3122
4516,Honduras宏都拉斯,Americas,1984,62.34,3950550,3082
4518,Honduras宏都拉斯,Americas,1986,63.78,4231652,3043
4520,Honduras宏都拉斯,Americas,1988,64.87,4513232,3035
4522,Honduras宏都拉斯,Americas,1990,65.64,4795289,3058
4524,Honduras宏都拉斯,Americas,1992,66.4,5077347,3082
4526,Honduras宏都拉斯,Americas,1994,66.9,5393591,3113
4528,Honduras宏都拉斯,Americas,1996,67.41,5709835,3145
4530,Honduras宏都拉斯,Americas,1998,67.84,6029831,3148
4532,Honduras宏都拉斯,Americas,2000,68.2,6353580,3124
4534,Honduras宏都拉斯,Americas,2002,68.57,6677328,3100
4536,Honduras宏都拉斯,Americas,2004,69.22,6999902,3279
4538,Honduras宏都拉斯,Americas,2006,69.87,7322476,3459
4540,Honduras宏都拉斯,Americas,2008,72.8,7761665,3439
4542,Honduras宏都拉斯,Americas,2010,73.32,8317470,3222
4544,Honduras宏都拉斯,Americas,2012,73.81,8635648,3004
4546,Honduras宏都拉斯,Americas,2014,74.28,8953827,2786
4548,Honduras宏都拉斯,Americas,2016,74.7,9271254,2568
4550,Honduras宏都拉斯,Americas,2018,75.09,9587931,2350
4552,Honduras宏都拉斯,Americas,2020,75.47,9904607,2080
4554,Honduras宏都拉斯,Americas,2022,75.85,10213535,2250
4556,Honduras宏都拉斯,Americas,2024,76.23,10522464,2370
4558,Honduras宏都拉斯,Americas,2026,76.61,10831392,2490
4560,Honduras宏都拉斯,Americas,2028,76.99,11140321,2610
4562,Honduras宏都拉斯,Americas,2030,77.37,11449249,2730
4564,Honduras宏都拉斯,Americas,2032,77.75,11758177,2850
4565,"Hong Kong, China香港",Asia,1950,59.44,2064368,2825
4567,"Hong Kong, China香港",Asia,1952,60.96,2125900,3054
4569,"Hong Kong, China香港",Asia,1954,62.48,2278746,3284
4571,"Hong Kong, China香港",Asia,1956,63.99,2522906,3514
4573,"Hong Kong, China香港",Asia,1958,65.33,2850080,3842
4575,"Hong Kong, China香港",Asia,1960,66.49,3077640,4267
4577,"Hong Kong, China香港",Asia,1962,67.65,3305200,4693
4579,"Hong Kong, China香港",Asia,1964,68.59,3472240,5295
4581,"Hong Kong, China香港",Asia,1966,69.53,3639280,5897
4583,"Hong Kong, China香港",Asia,1968,70.4,3801380,6622
4585,"Hong Kong, China香港",Asia,1970,71.2,3958540,7469
4587,"Hong Kong, China香港",Asia,1972,72.0,4115700,8316
4589,"Hong Kong, China香港",Asia,1974,72.64,4302900,9464
4591,"Hong Kong, China香港",Asia,1976,73.28,4490100,10612
4593,"Hong Kong, China香港",Asia,1978,73.97,4719860,11861
4595,"Hong Kong, China香港",Asia,1980,74.71,4992180,13211
4597,"Hong Kong, China香港",Asia,1982,75.45,5264500,14561
4599,"Hong Kong, China香港",Asia,1984,75.75,5392504,16752
4601,"Hong Kong, China香港",Asia,1986,76.05,5520508,18943
4603,"Hong Kong, China香港",Asia,1988,76.48,5633547,20982
4605,"Hong Kong, China香港",Asia,1990,77.04,5731622,22870
4607,"Hong Kong, China香港",Asia,1992,77.6,5829696,24758
4609,"Hong Kong, China香港",Asia,1994,78.56,6096185,26206
4611,"Hong Kong, China香港",Asia,1996,79.52,6362674,27654
4613,"Hong Kong, China香港",Asia,1998,80.3,6549230,28744
4615,"Hong Kong, China香港",Asia,2000,80.9,6655853,29476
4617,"Hong Kong, China香港",Asia,2002,81.5,6762476,30209
4619,"Hong Kong, China香港",Asia,2004,81.78,6849650,34015
4621,"Hong Kong, China香港",Asia,2006,82.07,6936825,37822
4623,"Hong Kong, China香港",Asia,2008,82.38,6975718,39578
4625,"Hong Kong, China香港",Asia,2010,82.98,6966331,39283
4627,"Hong Kong, China香港",Asia,2012,83.48,7054197,38988
4629,"Hong Kong, China香港",Asia,2014,83.98,7142063,38694
4631,"Hong Kong, China香港",Asia,2016,84.23,7248193,38399
4633,"Hong Kong, China香港",Asia,2018,84.93,7372587,38104
4635,"Hong Kong, China香港",Asia,2020,85.44,7496981,36060
4637,"Hong Kong, China香港",Asia,2022,85.95,7601319,38523
4639,"Hong Kong, China香港",Asia,2024,86.46,7705657,41187
4641,"Hong Kong, China香港",Asia,2026,86.96,7809994,43851
4643,"Hong Kong, China香港",Asia,2028,87.47,7914332,46515
4645,"Hong Kong, China香港",Asia,2030,87.98,8018670,49179
4647,"Hong Kong, China香港",Asia,2032,88.49,8123008,51843
4648,Hungary匈牙利,Europe,1950,63.08,9442468,4953
4650,Hungary匈牙利,Europe,1952,64.03,9504000,5264
4652,Hungary匈牙利,Europe,1954,64.98,9601766,5574
4654,Hungary匈牙利,Europe,1956,65.93,9735766,5885
4656,Hungary匈牙利,Europe,1958,66.72,9883800,6342
4658,Hungary匈牙利,Europe,1960,67.34,9973400,6946
4660,Hungary匈牙利,Europe,1962,67.96,10063000,7550
4662,Hungary匈牙利,Europe,1964,68.58,10127169,8261
4664,Hungary匈牙利,Europe,1966,69.19,10191338,8971
4666,Hungary匈牙利,Europe,1968,69.55,10257556,9495
4668,Hungary匈牙利,Europe,1970,69.66,10325823,9832
4670,Hungary匈牙利,Europe,1972,69.76,10394091,10169
4672,Hungary匈牙利,Europe,1974,69.84,10491323,10771
4674,Hungary匈牙利,Europe,1976,69.91,10588555,11374
4676,Hungary匈牙利,Europe,1978,69.84,10650844,11849
4678,Hungary匈牙利,Europe,1980,69.61,10678189,12198
4680,Hungary匈牙利,Europe,1982,69.39,10705535,12546
4682,Hungary匈牙利,Europe,1984,69.47,10668417,12722
4684,Hungary匈牙利,Europe,1986,69.54,10631299,12898
4686,Hungary匈牙利,Europe,1988,69.5,10559929,12496
4688,Hungary匈牙利,Europe,1990,69.33,10454306,11516
4690,Hungary匈牙利,Europe,1992,69.17,10348684,10536
4692,Hungary匈牙利,Europe,1994,69.92,10307084,11006
4694,Hungary匈牙利,Europe,1996,70.67,10265484,11477
4696,Hungary匈牙利,Europe,1998,71.35,10212410,12339
4698,Hungary匈牙利,Europe,2000,71.97,10147861,13591
4700,Hungary匈牙利,Europe,2002,72.59,10083313,14844
4702,Hungary匈牙利,Europe,2004,72.89,10032431,16110
4704,Hungary匈牙利,Europe,2006,73.19,9981549,17376
4706,Hungary匈牙利,Europe,2008,73.7,9946529,17964
4708,Hungary匈牙利,Europe,2010,74.21,9927370,17873
4710,Hungary匈牙利,Europe,2012,75.06,9867591,17783
4712,Hungary匈牙利,Europe,2014,75.76,9807812,17692
4714,Hungary匈牙利,Europe,2016,76.06,9754409,17602
4716,Hungary匈牙利,Europe,2018,76.07,9707380,17511
4718,Hungary匈牙利,Europe,2020,76.56,9660351,16200
4720,Hungary匈牙利,Europe,2022,77.06,9595970,18400
4722,Hungary匈牙利,Europe,2024,77.56,9531589,21000
4724,Hungary匈牙利,Europe,2026,78.06,9467208,23600
4726,Hungary匈牙利,Europe,2028,78.55,9402827,26200
4728,Hungary匈牙利,Europe,2030,79.05,9338446,28800
4730,Hungary匈牙利,Europe,2032,79.55,9274065,31400
4731,Iceland冰島,Europe,1950,72.1,86430,6477
4733,Iceland冰島,Europe,1952,72.49,147962,7268
4735,Iceland冰島,Europe,1954,72.88,182158,8058
4737,Iceland冰島,Europe,1956,73.27,189017,8849
4739,Iceland冰島,Europe,1958,73.51,168499,9465
4741,Iceland冰島,Europe,1960,73.6,175276,9908
4743,Iceland冰島,Europe,1962,73.68,182053,10350
4745,Iceland冰島,Europe,1964,73.7,188702,11538
4747,Iceland冰島,Europe,1966,73.72,195351,12726
4749,Iceland冰島,Europe,1968,73.88,200796,13816
4751,Iceland冰島,Europe,1970,74.17,205035,14807
4753,Iceland冰島,Europe,1972,74.46,209275,15798
4755,Iceland冰島,Europe,1974,75.12,214294,17341
4757,Iceland冰島,Europe,1976,75.78,219313,18884
4759,Iceland冰島,Europe,1978,76.29,224258,20378
4761,Iceland冰島,Europe,1980,76.64,229127,21824
4763,Iceland冰島,Europe,1982,76.99,233997,23270
4765,Iceland冰島,Europe,1984,77.09,238269,24731
4767,Iceland冰島,Europe,1986,77.18,242540,26192
4769,Iceland冰島,Europe,1988,77.54,247543,26567
4771,Iceland冰島,Europe,1990,78.15,253278,25856
4773,Iceland冰島,Europe,1992,78.77,259012,25144
4775,Iceland冰島,Europe,1994,78.84,263884,26311
4777,Iceland冰島,Europe,1996,78.91,268756,27478
4779,Iceland冰島,Europe,1998,79.26,274560,28682
4781,Iceland冰島,Europe,2000,79.88,281295,29922
4783,Iceland冰島,Europe,2002,80.5,288030,31163
4785,Iceland冰島,Europe,2004,81.0,293590,33170
4787,Iceland冰島,Europe,2006,81.51,299151,35177
4789,Iceland冰島,Europe,2008,81.61,308063,37443
4791,Iceland冰島,Europe,2010,81.9,320328,39969
4793,Iceland冰島,Europe,2012,82.92,324294,42494
4795,Iceland冰島,Europe,2014,82.86,328260,45019
4797,Iceland冰島,Europe,2016,82.2,332443,47544
4799,Iceland冰島,Europe,2018,82.86,336843,50070
4801,Iceland冰島,Europe,2020,83.26,341243,49000
4803,Iceland冰島,Europe,2022,83.66,344937,52000
4805,Iceland冰島,Europe,2024,84.06,348630,54000
4807,Iceland冰島,Europe,2026,84.46,352324,56000
4809,Iceland冰島,Europe,2028,84.86,356017,58000
4811,Iceland冰島,Europe,2030,85.26,359711,60000
4813,Iceland冰島,Europe,2032,85.66,363405,62000
4814,India印度,Asia,1950,36.22,371938468,529
4816,India印度,Asia,1952,37.37,372000000,547
4818,India印度,Asia,1954,38.52,379430766,564
4820,India印度,Asia,1956,39.67,394230766,581
4822,India印度,Asia,1958,40.92,418000000,604
4824,India印度,Asia,1960,42.26,436000000,631
4826,India印度,Asia,1962,43.61,454000000,658
4828,India印度,Asia,1964,45.04,474800000,675
4830,India印度,Asia,1966,46.48,495600000,692
4832,India印度,Asia,1968,47.88,518200000,705
4834,India印度,Asia,1970,49.27,542600000,715
4836,India印度,Asia,1972,50.65,567000000,724
4838,India印度,Asia,1974,52.07,593800000,760
4840,India印度,Asia,1976,53.5,620600000,795
4842,India印度,Asia,1978,54.69,648800000,822
4844,India印度,Asia,1980,55.64,678400000,839
4846,India印度,Asia,1982,56.6,708000000,856
4848,India印度,Asia,1984,57.38,740000000,904
4850,India印度,Asia,1986,58.16,772000000,952
4852,India印度,Asia,1988,58.89,804800000,1014
4854,India印度,Asia,1990,59.56,838400000,1089
4856,India印度,Asia,1992,60.22,872000000,1164
4858,India印度,Asia,1994,60.84,906800000,1282
4860,India印度,Asia,1996,61.46,941600000,1400
4862,India印度,Asia,1998,61.99,974034509,1516
4864,India印度,Asia,2000,62.43,1004103528,1632
4866,India印度,Asia,2002,62.88,1034172547,1747
4868,India印度,Asia,2004,63.61,1064662061,2029
4870,India印度,Asia,2006,64.33,1095151574,2311
4872,India印度,Asia,2008,65.79,1151691277,2429
4874,India印度,Asia,2010,66.69,1234281170,2381
4876,India印度,Asia,2012,67.55,1264629663,2334
4878,India印度,Asia,2014,68.29,1294978156,2287
4880,India印度,Asia,2016,68.9,1324122799,2240
4882,India印度,Asia,2018,69.42,1352063592,2193
4884,India印度,Asia,2020,69.92,1380004385,1900
4886,India印度,Asia,2022,70.42,1404731972,2320
4888,India印度,Asia,2024,70.92,1429459560,2760
4890,India印度,Asia,2026,71.42,1454187147,3200
4892,India印度,Asia,2028,71.93,1478914735,3640
4894,India印度,Asia,2030,72.43,1503642322,4080
4896,India印度,Asia,2032,72.93,1528369909,4520
4897,Indonesia印尼,Asia,1950,36.49,81990468,706
4899,Indonesia印尼,Asia,1952,37.47,82052000,750
4901,Indonesia印尼,Asia,1954,38.45,83697166,793
4903,Indonesia印尼,Asia,1956,39.43,86925966,837
4905,Indonesia印尼,Asia,1958,40.44,91904800,857
4907,Indonesia印尼,Asia,1960,41.48,95466400,853
4909,Indonesia印尼,Asia,1962,42.52,99028000,849
4911,Indonesia印尼,Asia,1964,43.9,103154000,815
4913,Indonesia印尼,Asia,1966,45.27,107280000,780
4915,Indonesia印尼,Asia,1968,46.61,111730800,832
4917,Indonesia印尼,Asia,1970,47.91,116506400,972
4919,Indonesia印尼,Asia,1972,49.2,121282000,1111
4921,Indonesia印尼,Asia,1974,50.6,127459200,1220
4923,Indonesia印尼,Asia,1976,52.0,133636400,1328
4925,Indonesia印尼,Asia,1978,53.39,140048600,1410
4927,Indonesia印尼,Asia,1980,54.78,146695800,1463
4929,Indonesia印尼,Asia,1982,56.16,153343000,1517
4931,Indonesia印尼,Asia,1984,57.75,159716200,1609
4933,Indonesia印尼,Asia,1986,59.34,166089400,1702
4935,Indonesia印尼,Asia,1988,60.65,172384000,1875
4937,Indonesia印尼,Asia,1990,61.66,178600000,2129
4939,Indonesia印尼,Asia,1992,62.68,184816000,2383
4941,Indonesia印尼,Asia,1994,64.03,190600800,2678
4943,Indonesia印尼,Asia,1996,65.37,196385600,2972
4945,Indonesia印尼,Asia,1998,66.55,201634400,3070
4947,Indonesia印尼,Asia,2000,67.57,206347200,2972
4949,Indonesia印尼,Asia,2002,68.59,211060000,2874
4951,Indonesia印尼,Asia,2004,69.41,216054800,3141
4953,Indonesia印尼,Asia,2006,70.24,221049600,3407
4955,Indonesia印尼,Asia,2008,68.49,229642738,3616
4957,Indonesia印尼,Asia,2010,69.21,241834215,3768
4959,Indonesia印尼,Asia,2012,69.87,248453831,3920
4961,Indonesia印尼,Asia,2014,70.48,255073448,4072
4963,Indonesia印尼,Asia,2016,71.04,261411328,4223
4965,Indonesia印尼,Asia,2018,71.51,267467471,4375
4967,Indonesia印尼,Asia,2020,71.96,273523615,4200
4969,Indonesia印尼,Asia,2022,72.42,278658578,4700
4971,Indonesia印尼,Asia,2024,72.87,283793541,5200
4973,Indonesia印尼,Asia,2026,73.33,288928504,5700
4975,Indonesia印尼,Asia,2028,73.78,294063467,6200
4977,Indonesia印尼,Asia,2030,74.23,299198430,6700
4979,Indonesia印尼,Asia,2032,74.69,304333393,7200
4980,Iran伊朗,Asia,1950,43.94,17210468,2933
4982,Iran伊朗,Asia,1952,44.87,17272000,3035
4984,Iran伊朗,Asia,1954,45.79,17806766,3137
4986,Iran伊朗,Asia,1956,46.72,18814766,3239
4988,Iran伊朗,Asia,1958,47.61,20408400,3470
4990,Iran伊朗,Asia,1960,48.47,21641200,3829
4992,Iran伊朗,Asia,1962,49.33,22874000,4187
4994,Iran伊朗,Asia,1964,50.58,24339600,4875
4996,Iran伊朗,Asia,1966,51.84,25805200,5563
4998,Iran伊朗,Asia,1968,53.02,27353200,6648
5000,Iran伊朗,Asia,1970,54.13,28983600,8131
5002,Iran伊朗,Asia,1972,55.23,30614000,9614
5004,Iran伊朗,Asia,1974,56.22,32560672,10524
5006,Iran伊朗,Asia,1976,57.21,34507343,11434
5008,Iran伊朗,Asia,1978,58.09,36999093,11033
